seconds,anomalyScore,b3,predicted,anomalyLikelihood
114.55539772727272,0.85,295,295.0,0.6246637950916748
114.7549715909091,0.0,119,119.0,0.59220913823199972
114.95454545454547,0.0,5,5.0,0.57903399300986824
115.15411931818181,0.025,34,34.0,0.53504184784906783
115.35369318181819,0.05,4,4.0,0.53504184784906783
115.55326704545453,0.375,0,0.0,0.54573834733681181
115.7528409090909,0.0,14,14.0,0.54573834733681181
115.95241477272728,0.125,0,47.59971004231264,0.57241209327454423
116.15198863636363,0.85,892,196.64657707132096,0.77045926467993586
116.3515625,0.0,248,248.0,0.77045926467993586
116.55113636363637,0.825,902,263.20076382999997,0.76530007128390687
116.75071022727272,0.425,706,196.64657707132096,0.84395082209755401
116.9502840909091,0.0,119,119.0,0.84395082209755401
117.14985795454547,0.05,857,681.5,0.84796231167385849
117.34943181818181,0.0,266,266.0,0.83987019948807629
117.54900568181819,0.0,35,35.0,0.77045925971384221
117.74857954545453,0.1,404,404.0,0.79044818610885126
117.9481534090909,0.2,138,138.0,0.80474427530478509
118.14772727272728,0.525,1092,264.04053468099994,0.73856719174650065
118.34730113636363,0.375,257,257.0,0.81393717379043939
118.546875,0.15,8,8.0,0.66861170619611487
118.74644886363637,0.975,855,855.0,0.79044818320865418
118.94602272727272,0.05,199,199.0,0.80004610080314886
119.1455965909091,0.0,192,192.0,0.79044818320865418
119.34517045454547,0.0,175,175.0,0.79044818320865418
119.54474431818181,0.0,52,52.0,0.79044818320865418
119.74431818181819,0.0,2,2.0,0.77045925665778447
119.94389204545453,0.0,16,16.0,0.60916652701913954
120.1434659090909,0.275,212,212.0,0.5498513613941779
120.34303977272728,0.275,767,767.0,0.52573034680974984
120.54261363636363,0.0,106,106.0,0.51060094317029026
120.7421875,0.8,1523,1523.0,0.55285540697640068
120.94176136363637,1.0,724,724.0,0.6715492381916548
121.14133522727272,0.0,224,224.0,0.6715492381916548
121.3409090909091,0.15,875,875.0,0.70378295662625157
121.54048295454547,0.2,68,68.0,0.74434566299554161
121.74005681818181,0.15,613,613.0,0.7727452713815528
121.93963068181819,0.075,318,318.0,0.78624994288448535
122.13920454545453,0.0,94,94.0,0.73448320655427013
122.3387784090909,0.35,1031,1031.0,0.74920416465203021
122.53835227272728,0.025,187,187.0,0.75401334061593972
122.73792613636363,0.0,103,103.0,0.57973539093592663
122.9375,0.05,668,668.0,0.64648853755412339
123.13707386363637,0.05,194,194.0,0.63513513293595525
123.33664772727272,0.05,258,258.0,0.65771308322533872
123.5362215909091,0.0,156,156.0,0.70115279410541365
123.73579545454547,0.0,13,13.0,0.73198776753795247
123.93536931818181,0.05,18,18.0,0.73696678903908652
124.13494318181819,0.05,44,44.0,0.72696173558847565
124.33451704545453,0.1,12,12.0,0.77502887818819066
124.5340909090909,0.0,41,41.0,0.77955686583729888
124.73366477272728,0.075,0,0.0,0.76581662042221643
124.93323863636363,0.0,42,42.0,0.77502887784887742
125.1328125,0.0,2,2.0,0.78403216781657248
125.33238636363637,0.4,438,438.0,0.71677156686870014
125.53196022727272,0.5,811,811.0,0.6062484121050572
125.7315340909091,0.05,120,120.0,0.5945177577342482
125.93110795454547,0.725,1384,1384.0,0.56782689945953324
126.13068181818181,0.9,492,492.0,0.75401333812072746
126.33025568181819,0.075,160,160.0,0.7492041624910899
126.52982954545453,0.675,1316,1316.0,0.86037678423498742
126.7294034090909,0.5,265,265.0,0.90990632251341785
126.92897727272728,0.6,1752,1752.0,0.95586978345273077
127.12855113636363,0.8,835,835.0,0.98575974100130936
127.328125,0.0,58,58.0,0.9742700569446151
127.52769886363637,0.525,1067,1067.0,0.97516592124998036
127.72727272727272,0.125,372,372.0,0.97769796936862119
127.9268465909091,0.325,13,13.0,0.96125094372000186
128.12642045454547,0.0,0,0.0,0.88851889729329048
128.3259943181818,0.0,1,1.0,0.87962829264903641
128.5255681818182,0.55,521,521.0,0.86372298492953092
128.72514204545453,0.0,138,138.0,0.78624993761278161
128.9247159090909,0.0,14,14.0,0.66604163926859083
129.12428977272728,0.725,655,655.0,0.64930710662853763
129.32386363636363,0.05,49,49.0,0.66049805262975281
129.5234375,0.075,548,548.0,0.55585645218584823
129.72301136363637,0.0,438,438.0,0.52573034320617529
129.92258522727272,0.0,105,105.0,0.55285540339705252
130.1221590909091,0.0,987,987.0,0.55285540339705252
130.32173295454547,0.025,214,214.0,0.54684442177486869
130.5213068181818,0.0,65,65.0,0.67428919995792258
130.7208806818182,0.0,230,230.0,0.67428919995792258
130.92045454545453,0.0,68,68.0,0.67428919995792258
131.1200284090909,0.0,518,518.0,0.81385357442653694
131.31960227272728,0.0,157,157.0,0.82188147779282805
131.51917613636363,0.025,10,10.0,0.82968757663017367
131.71875,0.0,63,63.0,0.82968757663017367
131.91832386363637,0.0,20,20.0,0.82968757663017367
132.11789772727272,0.025,4,4.0,0.82581231752268369
132.3174715909091,0.0,0,0.0,0.82968757663017367
132.51704545454547,0.05,1,1.0,0.82188147808776613
132.7166193181818,0.0,0,0.0,0.82188147808776613
132.9161931818182,0.0,3,3.0,0.82188147808776613
133.11576704545453,0.0,0,0.0,0.82188147808776613
133.3153409090909,0.0,0,0.0,0.82188147808776613
133.51491477272728,0.0,0,0.0,0.82581231752268369
133.71448863636363,0.175,38,38.0,0.79713804049682124
133.9140625,0.05,148,148.0,0.78845437917707595
134.11363636363637,0.0,81,81.0,0.79282311918886705
134.31321022727272,0.025,82,82.0,0.78845437917707595
134.5127840909091,0.0,14,14.0,0.79713804049682124
134.71235795454547,0.0,30,30.0,0.79713804049682124
134.9119318181818,0.0,27,27.0,0.79713804049682124
135.1115056818182,0.0,64,64.0,0.79713804049682124
135.31107954545453,0.0,70,70.0,0.79713804049682124
135.5106534090909,0.05,144,144.0,0.78845437917707595
135.71022727272728,0.0,174,174.0,0.81789518057863908
135.90980113636363,0.0,116,116.0,0.82581231752268369
136.109375,0.0,118,118.0,0.82581231752268369
136.30894886363637,0.0,30,30.0,0.82968757663017367
136.50852272727272,0.0,47,47.0,0.82968757663017367
136.7080965909091,0.025,73,73.0,0.82581231752268369
136.90767045454547,0.0,28,28.0,0.82581231752268369
137.1072443181818,0.05,29,29.0,0.81789518057863908
137.3068181818182,0.025,16,16.0,0.8138535747297162
137.50639204545453,0.0,4,4.0,0.82188147808776613
137.7059659090909,0.05,0,0.0,0.8138535747297162
137.90553977272728,0.0,0,0.0,0.8138535747297162
138.10511363636363,0.025,0,0.0,0.80975683803678578
138.3046875,0.0,29,29.0,0.80975683803678578
138.50426136363637,0.0,78,78.0,0.80975683803678578
138.70383522727272,0.025,18,18.0,0.80975683803678578
138.9034090909091,0.0,0,0.0,0.80975683803678578
139.10298295454547,0.0,8,8.0,0.81789518057863908
139.3025568181818,0.0,2,2.0,0.82188147808776613
139.5021306818182,0.0,33,33.0,0.82188147808776613
139.70170454545453,0.0,12,12.0,0.82968757663017367
139.9012784090909,0.0,1,1.0,0.82298468756645438
140.10085227272728,0.0,0,0.0,0.82702050791747128
140.30042613636363,0.175,51,51.0,0.79753756522420338
140.5,0.0,23,23.0,0.79753756522420338
140.69957386363637,0.0,3,3.0,0.80192434686867453
140.89914772727275,0.025,27,27.0,0.79753756522420338
141.09872159090907,0.0,8,8.0,0.79753756522420338
141.29829545454544,0.0,0,0.0,0.79753756522420338
141.4978693181818,0.0,2,2.0,0.79753756522420338
141.6974431818182,0.0,0,0.0,0.79753756522420338
141.89701704545456,0.0,17,17.0,0.79753756522420338
142.09659090909093,0.0,0,0.0,0.79753756522420338
142.29616477272725,0.0,69,69.0,0.82702050791747128
142.49573863636363,0.0,107,107.0,0.82702050791747128
142.6953125,0.025,277,277.0,0.82298468756645438
142.89488636363637,0.0,37,37.0,0.82702050791747128
143.09446022727275,0.0,87,87.0,0.82702050791747128
143.29403409090907,0.0,15,15.0,0.82702050791747128
143.49360795454544,0.05,58,58.0,0.81888987830932614
143.6931818181818,0.0,69,69.0,0.81888987830932614
143.8927556818182,0.0,22,22.0,0.81888987830932614
144.09232954545456,0.0,17,17.0,0.81888987830932614
144.29190340909093,0.0,118,118.0,0.81888987830932614
144.49147727272725,0.0,9,9.0,0.81888987830932614
144.69105113636363,0.0,42,42.0,0.82298468756645438
144.890625,0.0,32,32.0,0.82298468756645438
145.09019886363637,0.0,43,43.0,0.82298468756645438
145.28977272727275,0.0,0,0.0,0.82298468756645438
145.48934659090907,0.275,1,1.0,0.78403318094440633
145.68892045454544,0.0,7,44.727764847252395,0.78403318094440633
145.8884943181818,0.025,0,0.0,0.77941830956397373
146.0880681818182,0.0,2,2.0,0.77941830956397373
146.28764204545456,0.325,239,239.0,0.714537579302017
146.48721590909093,0.025,14,14.0,0.70919448186489387
146.68678977272725,0.0,11,11.0,0.70919448186489387
146.88636363636363,0.0,2,2.0,0.70919448186489387
147.0859375,0.0,0,0.0,0.70919448186489387
147.28551136363637,0.0,180,180.0,0.70919448186489387
147.48508522727275,0.0,43,43.0,0.76523971857837292
147.68465909090907,0.0,64,64.0,0.76523971857837292
147.88423295454544,0.0,23,23.0,0.77002108412172654
148.0838068181818,0.0,86,86.0,0.77002108412172654
148.2833806818182,0.0,101,101.0,0.82702050791747128
148.48295454545456,0.0,21,21.0,0.83099721419511297
148.68252840909093,0.0,12,12.0,0.83099721419511297
148.88210227272725,0.05,181,181.0,0.82298468756645438
149.08167613636363,0.0,32,32.0,0.82298468756645438
149.28125,0.0,104,104.0,0.82298468756645438
149.48082386363637,0.0,0,0.0,0.82298468756645438
149.68039772727275,0.025,5,5.0,0.81888987830932614
149.87997159090907,0.0,28,28.0,0.81888987830932614
150.07954545454544,0.0,0,0.0,0.81888987830932614
150.2791193181818,0.0,0,39.691836339825294,0.81888987830932614
150.4786931818182,0.025,47,47.0,0.81473623627107983
150.67826704545456,0.0,31,31.0,0.81473623627107983
150.87784090909093,0.025,147,147.0,0.81888987830932614
151.07741477272725,0.0,12,12.0,0.81888987830932614
151.27698863636363,0.325,82,82.0,0.76040390211433218
151.4765625,0.0,147,147.0,0.76040390211433218
151.67613636363637,0.075,26,26.0,0.75057126379228722
151.87571022727275,0.0,0,0.0,0.75057126379228722
152.07528409090907,0.3,78,78.0,0.68736859362290437
152.27485795454544,0.0,16,16.0,0.68736859362290437
152.4744318181818,0.0,59,50.43329986456007,0.69289116719727439
152.6740056818182,0.05,169,169.0,0.68180362829758445
152.87357954545456,0.0,117,117.0,0.68736859362290437
153.07315340909093,0.0,69,69.0,0.68736859362290437
153.27272727272725,0.0,107,107.0,0.75551420828534566
153.47230113636363,0.0,86,86.0,0.75551420828534566
153.671875,0.0,0,0.0,0.77002107951716181
153.87144886363637,0.025,14,14.0,0.76523971392079893
154.07102272727275,0.0,3,3.0,0.81888987830932614
154.27059659090907,0.025,0,57.80231693363443,0.81473623627107983
154.47017045454544,0.0,10,10.0,0.81473623627107983
154.6697443181818,0.0,25,57.80231693363443,0.82298468756645438
154.8693181818182,0.025,23,23.0,0.81888987830932614
155.06889204545456,0.1,59,59.0,0.80192434589461148
155.26846590909093,0.0,0,0.0,0.80192434589461148
155.46803977272725,0.0,38,38.0,0.80192434589461148
155.66761363636363,0.0,80,80.0,0.80192434589461148
155.8671875,0.025,4,4.0,0.80192434589461148
156.06676136363637,0.0,9,9.0,0.80192434589461148
156.26633522727275,0.3,0,0.0,0.75057125934932656
156.46590909090907,0.0,13,13.0,0.75057125934932656
156.66548295454544,0.0,38,38.0,0.75057125934932656
156.8650568181818,0.0,13,13.0,0.75551420865164776
157.0646306818182,0.0,15,15.0,0.77474744856738909
157.26420454545456,0.025,0,0.0,0.77002107951716181
157.46377840909093,0.0,7,7.0,0.77002107951716181
157.66335227272725,0.0,0,0.0,0.77002107951716181
157.86292613636363,0.075,4,4.0,0.76040389704198241
158.0625,0.025,0,0.0,0.75551420828534566
158.26207386363637,0.075,0,0.0,0.79753756357925487
158.46164772727275,0.025,0,0.0,0.79309320484803136
158.66122159090907,0.025,0,0.0,0.78859161697600855
158.86079545454544,0.025,0,0.0,0.7840331806026688
159.0603693181818,0.0,0,0.0,0.7840331806026688
159.2599431818182,0.0,0,0.0,0.78859161697600855
159.45951704545456,0.05,0,0.0,0.77941830921804733
159.65909090909093,0.075,3,3.0,0.76523971427907378
159.85866477272725,0.05,3,3.0,0.72967616036116068
160.05823863636363,0.0,3,3.0,0.73508424777651837
160.2578125,0.0,8,8.0,0.75097190915146295
160.45738636363637,0.55,243,243.0,0.6302571320369964
160.65696022727275,0.025,75,75.0,0.6302571320369964
160.85653409090907,0.0,24,24.0,0.63644176465796543
161.05610795454544,0.375,117,117.0,0.54082928345696235
161.2556818181818,0.025,0,0.0,0.53430406559226329
161.4552556818182,0.75,8,8.0,0.64577135321845358
161.65482954545456,0.225,203,203.0,0.68171683225960966
161.85440340909093,0.0,11,11.0,0.66990334847791466
162.05397727272725,0.225,26,26.0,0.72156961429378086
162.25355113636363,0.025,58,58.0,0.72705825654433598
162.453125,0.0,57,57.0,0.59580120232383227
162.65269886363637,0.0,219,219.0,0.58942432479288409
162.85227272727275,0.05,100,100.0,0.60215272534772268
163.05184659090907,0.075,24,24.0,0.52462724303093566
163.25142045454544,0.05,3,3.0,0.53116551149744695
163.4509943181818,0.0,0,0.0,0.66081240560203425
163.6505681818182,0.275,0,0.0,0.64870351709270857
163.85014204545456,0.075,81,81.0,0.63025713434735464
164.04971590909093,0.0,121,121.0,0.68452809197768405
164.24928977272725,0.05,88,88.0,0.67866518908711593
164.44886363636363,0.025,56,56.0,0.67275742511706405
164.6484375,0.0,21,21.0,0.67275742511706405
164.84801136363637,0.025,5,5.0,0.67866518908711593
165.04758522727275,0.225,33,33.0,0.64259104416659785
165.24715909090907,0.0,0,0.0,0.65477776669362764
165.44673295454544,0.0,7,7.0,0.65477776669362764
165.6463068181818,0.25,58,58.0,0.66081240425771703
165.8458806818182,0.0,43,43.0,0.67866519347218579
166.04545454545456,0.0,165,165.0,0.67866519347218579
166.24502840909093,0.225,0,0.0,0.63644177155034654
166.44460227272725,0.0,34,98.02592508651071,0.64259104827783009
166.64417613636363,0.0,0,0.0,0.64259104827783009
166.84375,0.1,0,0.0,0.62403862596667214
167.04332386363637,0.025,2,44.719581645332354,0.67275742953509154
167.24289772727275,0.025,0,44.719581645332354,0.66680606785352192
167.44247159090907,0.1,0,0.0,0.64259104599381223
167.64204545454544,0.0,0,0.0,0.7018355142878947
167.8416193181818,0.1,186,186.0,0.67866519259517188
168.0411931818182,0.075,0,44.719581645332354,0.66081240336150548
168.24076704545456,0.875,0,0.0,0.50497966000954242
168.44034090909093,0.0,104,104.0,0.50497966000954242
168.63991477272725,0.0,1,1.0,0.50497966000954242
168.83948863636363,0.0,45,45.0,0.52122767765443967
169.0390625,0.0,93,93.0,0.52776961462093142
169.23863636363637,0.15,0,97.77270329239025,0.50497966098614411
169.43821022727275,0.0,10,10.0,0.52122767667914482
169.63778409090907,0.1,17,17.0,0.50497966098614411
169.83735795454544,0.05,47,47.0,0.50812839416007483
170.0369318181818,0.025,1,1.0,0.5212276771667923
170.2365056818182,0.2,41,41.0,0.69034490460014397
170.43607954545456,0.0,67,67.0,0.69034490460014397
170.63565340909093,0.0,45,45.0,0.69034490460014397
170.83522727272725,0.0,71,71.0,0.69034490460014397
171.03480113636363,0.0,7,7.0,0.69034490460014397
171.234375,0.0,30,30.0,0.72421343849050712
171.43394886363637,0.0,5,5.0,0.72421343849050712
171.63352272727275,0.125,0,0.0,0.71869701818019105
171.83309659090907,0.05,8,48.01342834269418,0.71869701818019105
172.03267045454544,0.0,37,37.0,0.72421343889952394
172.2322443181818,0.0,18,18.0,0.76633786394381243
172.4318181818182,0.5,113,113.0,0.65477776759584405
172.63139204545456,0.0,37,37.0,0.65477776759584405
172.83096590909093,0.0,29,29.0,0.65477776759584405
173.03053977272725,0.0,12,12.0,0.65477776759584405
173.23011363636363,0.1,115,115.0,0.63025713573356967
173.4296875,0.0,28,28.0,0.63025713573356967
173.62926136363637,0.0,11,11.0,0.66081240336150548
173.82883522727275,0.65,134,134.0,0.50812840294834993
174.02840909090907,0.0,15,15.0,0.50812840294834993
174.22798295454544,0.225,243,243.0,0.5507229544474348
174.4275568181818,0.075,1,1.0,0.56033212223323559
174.6271306818182,0.4,18,35.26432414508087,0.54421511187487104
174.82670454545456,0.0,0,0.0,0.54421511187487104
175.02627840909093,0.0,27,27.0,0.54421511187487104
175.22585227272725,0.025,0,0.0,0.52462723961907898
175.42542613636363,0.1,3,3.0,0.55072295686936679
175.625,0.0,82,82.0,0.55072295686936679
175.82457386363637,0.025,4,4.0,0.61150598771899833
176.02414772727275,0.1,0,0.0,0.58610187012223836
176.22372159090907,0.0,65,65.0,0.64259104233938369
176.42329545454544,0.0,46,46.0,0.6608124015690825
176.6228693181818,0.0,87,87.0,0.75097190953964388
176.8224431818182,0.025,138,138.0,0.74573296256226373
177.02201704545456,0.075,78,78.0,0.72967616076614128
177.22159090909093,0.0,157,157.0,0.73508424817739426
177.42116477272725,0.075,17,17.0,0.74043680140412238
177.62073863636363,0.0,55,55.0,0.74043680140412238
177.8203125,0.0,75,75.0,0.74573296177731718
178.01988636363637,0.0,15,15.0,0.76633786281888483
178.21946022727275,0.275,77,77.0,0.70750702112965025
178.41903409090907,0.0,7,7.0,0.70750702112965025
178.61860795454544,0.05,8,65.40907062994123,0.69611443048617405
178.8181818181818,0.075,22,22.0,0.68452809154256578
179.0177556818182,0.05,0,0.0,0.69034490416850458
179.21732954545456,0.025,149,149.0,0.68452809197768405
179.41690340909093,0.0,13,13.0,0.70183551131694899
179.61647727272725,0.4,24,24.0,0.60519494200832302
179.81605113636363,0.025,0,0.0,0.58675215979524886
180.015625,0.0,1,65.40907062994123,0.58675215979524886
180.21519886363637,0.0,0,0.0,0.66045100174370142
180.41477272727275,0.075,9,9.0,0.6408194113847
180.61434659090907,0.0,0,0.0,0.65395222176668066
180.81392045454544,0.0,6,6.0,0.67330481772015593
181.0134943181818,0.025,246,246.0,0.67965658391670047
181.2130681818182,0.0,38,38.0,0.68595614842547337
181.41264204545456,0.0,16,16.0,0.68595614842547337
181.61221590909093,0.15,0,0.0,0.74576913961557945
181.81178977272725,0.0,38,38.0,0.75140455394628358
182.01136363636363,0.0,91,91.0,0.75140455394628358
182.2109375,0.025,14,150.71260529729486,0.74576913961557945
182.41051136363637,0.0,25,25.0,0.76247273758902745
182.61008522727275,0.0,28,28.0,0.76247273758902745
182.80965909090907,0.0,4,4.0,0.76247273758902745
183.00923295454544,0.0,142,142.0,0.76790372533719453
183.2088068181818,0.0,29,29.0,0.76790372533719453
183.4083806818182,0.0,52,52.0,0.76790372533719453
183.60795454545456,0.0,0,0.0,0.79899855213033433
183.80752840909093,0.0,0,0.0,0.79899855213033433
184.00710227272725,0.025,12,12.0,0.79399683730907755
184.20667613636363,0.15,261,261.0,0.76790372533719453
184.40625,0.0,12,12.0,0.76790372533719453
184.60582386363637,0.225,3,3.0,0.71661925634502055
184.80539772727275,0.1,0,0.0,0.69220198919913489
185.00497159090907,0.1,36,36.0,0.66690242104909903
185.20454545454544,0.0,6,6.0,0.66690242104909903
185.4041193181818,0.0,27,27.0,0.66690242104909903
185.6036931818182,0.05,417,417.0,0.65395222419627685
185.80326704545456,0.2,260,260.0,0.60046895064505046
186.00284090909093,0.4,580,580.0,0.50425300000110196
186.20241477272725,0.125,548,548.0,0.50280078271840223
186.40198863636363,0.075,365,365.0,0.51835436902906584
186.6015625,0.375,791,791.0,0.56045094737600587
186.80113636363637,0.075,474,474.0,0.55346917897773029
187.00071022727275,0.95,1476,478.9451107299999,0.76901322808335615
187.20028409090907,0.1,563,563.0,0.78997280339448273
187.39985795454544,0.0,432,432.0,0.78997280339448273
187.5994318181818,0.15,654,654.0,0.80977100750065412
187.7990056818182,0.45,863,863.0,0.85402818711721062
187.99857954545456,0.425,1016,1016.0,0.85803864771045335
188.19815340909093,0.175,814,814.0,0.86583397066372281
188.39772727272725,0.025,741,741.0,0.85803864682246445
188.59730113636363,0.05,925,925.0,0.80001919852840631
188.796875,0.0,657,657.0,0.7848403585865471
188.99644886363637,0.0,507,507.0,0.54647079237612728
189.19602272727275,0.25,839,839.0,0.58816939291900483
189.39559659090907,0.0,976,976.0,0.58816939291900483
189.59517045454544,0.7,1432,574.9,0.7296751246665657
189.7947443181818,0.425,975,975.0,0.72379386627188436
189.9943181818182,0.0,640,640.0,0.6154545887113847
190.19389204545456,0.025,929,929.0,0.57435610400738446
190.39346590909093,0.0,771,771.0,0.56741395988174692
190.59303977272725,0.0,536,536.0,0.55346917429027931
190.79261363636363,0.25,949,949.0,0.62219312215250611
190.9921875,0.0,831,831.0,0.62219312215250611
191.19176136363637,0.0,876,876.0,0.55346917429027931
191.39133522727275,0.0,830,830.0,0.55346917429027931
191.59090909090907,0.0,725,725.0,0.64081941187716396
191.79048295454544,0.0,584,584.0,0.74576914172734088
191.9900568181818,0.05,397,397.0,0.73430052108198529
192.1896306818182,0.0,698,254.8861184017108,0.74006745546889574
192.38920454545456,0.025,361,361.0,0.73430052108198529
192.58877840909093,0.15,584,584.0,0.69839262367658561
192.78835227272725,0.025,301,301.0,0.75140455436366138
192.98792613636363,0.05,112,112.0,0.74006745375988592
193.1875,0.0,117,117.0,0.74006745375988592
193.38707386363637,0.375,206,206.0,0.64740778022089285
193.58664772727275,1.0,656,656.0,0.62889467584676262
193.78622159090907,0.0,580,580.0,0.62889467584676262
193.98579545454544,0.0,407,407.0,0.61545459122833546
194.1853693181818,0.0,619,619.0,0.61545459122833546
194.3849431818182,0.0,485,485.0,0.60868099092734562
194.58451704545456,0.025,319,319.0,0.57435610400738446
194.78409090909093,0.2,1109,1109.0,0.6221931231539175
194.98366477272725,0.0,845,845.0,0.60868098991548414
195.18323863636363,0.175,378,378.0,0.65529399773289798
195.3828125,0.0,428,428.0,0.55346917429027931
195.58238636363637,0.0,552,552.0,0.71661925634502055
195.78196022727275,0.0,539,539.0,0.71661925634502055
195.98153409090907,0.0,837,254.8861184017108,0.71661925634502055
196.18110795454544,0.0,659,659.0,0.71661925634502055
196.3806818181818,0.0,666,666.0,0.71661925634502055
196.5802556818182,0.0,764,764.0,0.72257526694002805
196.77982954545456,0.325,242,242.0,0.6922019933689505
196.97940340909093,0.05,376,376.0,0.6796565900438345
197.17897727272725,0.0,301,36.94885482537936,0.72257526958883489
197.37855113636363,0.125,219,219.0,0.69220199244232483
197.578125,0.15,602,602.0,0.65395222662587305
197.77769886363637,0.0,435,435.0,0.65395222662587305
197.97727272727275,0.0,681,681.0,0.65395222662587305
198.17684659090907,0.0,374,374.0,0.65395222662587305
198.37642045454544,0.0,826,643.7629623799999,0.65395222662587305
198.5759943181818,0.0,544,544.0,0.65395222662587305
198.7755681818182,0.075,261,261.0,0.71661925411486249
198.97514204545456,0.025,494,494.0,0.72257526473268896
199.17471590909093,0.0,588,588.0,0.72257526473268896
199.37428977272725,0.075,206,36.94885482537936,0.73430051848953914
199.57386363636363,0.05,412,412.0,0.75697272600247922
199.7734375,0.0,630,630.0,0.75990733386244647
199.97301136363637,0.0,679,679.0,0.75990733386244647
200.17258522727275,0.0,722,722.0,0.75990733386244647
200.37215909090907,0.0,604,604.0,0.75990733386244647
200.57173295454544,0.0,553,553.0,0.75990733386244647
200.7713068181818,0.0,903,903.0,0.77692371226059087
200.9708806818182,0.0,479,479.0,0.78243943893373191
201.17045454545456,0.225,272,272.0,0.73004106649391898
201.37002840909093,0.0,310,310.0,0.74818131843259295
201.56960227272725,0.175,176,176.0,0.71759448487812638
201.76917613636363,0.0,717,717.0,0.71759448487812638
201.96875,0.0,572,572.0,0.71759448487812638
202.16832386363637,0.0,286,286.0,0.71759448487812638
202.36789772727275,0.325,158,158.0,0.63071032531151516
202.56747159090907,0.0,262,262.0,0.63071032531151516
202.76704545454544,0.0,182,182.0,0.63071032531151516
202.9666193181818,0.0,173,173.0,0.63071032531151516
203.1661931818182,0.675,424,424.0,0.50052146590725832
203.36576704545456,0.0,445,445.0,0.50052146590725832
203.56534090909093,0.0,698,698.0,0.55131608202429627
203.76491477272725,0.0,561,561.0,0.55131608202429627
203.96448863636363,0.025,232,232.0,0.54394347959293743
204.1640625,0.075,569,569.0,0.52174484734924476
204.36363636363637,0.125,734,734.0,0.58060481050449519
204.56321022727275,0.0,824,824.0,0.58060481050449519
204.76278409090907,0.0,851,851.0,0.58060481050449519
204.96235795454544,0.0,468,468.0,0.58060481050449519
205.1619318181818,0.0,828,828.0,0.75990733472487271
205.3615056818182,0.0,411,411.0,0.75990733472487271
205.56107954545456,0.1,326,326.0,0.73615973058119399
205.76065340909093,0.0,605,605.0,0.73615973058119399
205.96022727272725,0.0,836,836.0,0.74220689263359207
206.15980113636363,0.0,793,793.0,0.75990733515608588
206.359375,0.0,641,641.0,0.78787562033602532
206.55894886363637,0.0,557,557.0,0.78787562033602532
206.75852272727275,0.0,506,506.0,0.78787562033602532
206.95809659090907,0.0,679,679.0,0.78787562033602532
207.15767045454544,0.025,281,167.01492757231634,0.78243943934173155
207.3572443181818,0.0,621,621.0,0.78243943934173155
207.5568181818182,0.05,908,908.0,0.79323154694634002
207.75639204545456,0.0,752,752.0,0.79323154694634002
207.95596590909093,0.0,927,927.0,0.79323154694634002
208.15553977272725,0.0,544,544.0,0.79323154694634002
208.35511363636363,0.675,168,168.0,0.62366539551270384
208.5546875,0.05,236,236.0,0.60945345328167067
208.75426136363637,0.175,265,265.0,0.55867100205273279
208.95383522727275,0.0,146,146.0,0.55867100205273279
209.15340909090907,0.0,203,203.0,0.56600574707819618
209.35298295454544,0.025,241,241.0,0.55867100205273279
209.5525568181818,0.0,228,228.0,0.57331783544833947
209.7521306818182,0.0,181,181.0,0.57331783544833947
209.95170454545456,0.0,151,151.0,0.57331783544833947
210.15127840909093,0.5,553,553.0,0.57434286370901577
210.35085227272725,0.125,52,52.0,0.58786425112811647
210.55042613636363,0.0,9,9.0,0.6022909264144175
210.75,0.025,0,0.0,0.64466714196674213
210.94957386363637,0.0,0,0.0,0.64466714196674213
211.14914772727275,0.025,0,0.0,0.63771161346799499
211.34872159090907,0.0,0,0.0,0.64466714196674213
211.54829545454544,0.075,4,4.0,0.62366539814499733
211.7478693181818,0.0,7,7.0,0.62366539814499733
211.9474431818182,0.025,10,41.46419837776555,0.61657903552142657
212.14701704545456,0.0,4,4.0,0.74818131622064254
212.34659090909093,0.05,0,0.0,0.76565678628799638
212.54616477272725,0.0,6,6.0,0.76565678628799638
212.74573863636363,0.0,16,16.0,0.77132921450690906
212.9453125,0.0,6,6.0,0.77132921450690906
213.14488636363637,0.025,7,7.0,0.77132921450690906
213.34446022727275,0.025,13,13.0,0.76565678628799638
213.54403409090907,0.05,4,4.0,0.77132921492664563
213.74360795454544,0.0,0,0.0,0.77132921492664563
213.9431818181818,0.0,7,7.0,0.77692371267448901
214.1427556818182,0.0,34,34.0,0.77692371267448901
214.34232954545456,0.0,37,37.0,0.78787562033602532
214.54190340909093,0.15,8,8.0,0.7540818308114402
214.74147727272725,0.0,14,14.0,0.7540818308114402
214.94105113636363,0.0,27,27.0,0.7540818308114402
215.140625,0.0,20,20.0,0.75990733386244647
215.34019886363637,0.025,54,54.0,0.75990733386244647
215.53977272727275,0.0,11,11.0,0.77132921408717259
215.73934659090907,0.075,51,51.0,0.75408183037459886
215.93892045454544,0.0,0,0.0,0.75408183037459886
216.1384943181818,0.0,23,23.0,0.75408183037459886
216.3380681818182,0.0,56,56.0,0.75408183037459886
216.53764204545456,0.0,35,35.0,0.78787561993397959
216.73721590909093,0.125,5,5.0,0.75990733472487271
216.93678977272725,0.0,11,11.0,0.75990733472487271
217.13636363636363,0.1,135,135.0,0.73615973058119399
217.3359375,0.0,31,31.0,0.74220689263359207
217.53551136363637,0.0,9,9.0,0.74220689263359207
