seconds,b1,anomalyScore,predicted,anomalyLikelihood
183.2088068181818,52,0.0,52.0,0.79699432412209825
183.4083806818182,2110,0.85,2110.0,0.63788583359856887
183.60795454545456,20,0.45,20.0,0.5366592393986922
183.80752840909093,5,0.0,5.0,0.70580259692704361
184.00710227272725,1,0.0,1.0,0.71077564802637416
184.20667613636363,2667,0.65,58.45711280880978,0.5823576503031902
184.40625,2583,0.675,58.45711280880978,0.57270311525537265
184.60582386363637,811,0.075,811.0,0.58403903668952029
184.80539772727275,687,0.0,687.0,0.58403903668952029
185.00497159090907,222,0.0,222.0,0.56701194463779814
185.20454545454544,26,0.0,26.0,0.56701194463779814
185.4041193181818,1662,0.025,1662.0,0.62147158286644488
185.6036931818182,1446,0.0,1446.0,0.7157088294863303
185.80326704545456,2256,0.025,58.45711280880978,0.71077565282395472
186.00284090909093,4017,0.825,370.55015894253575,0.53089995905021037
186.20241477272725,2003,1.0,2003.0,0.54985950763232716
186.40198863636363,4345,1.0,4850.0,0.62310907485689759
186.6015625,2690,1.0,804.6159707189997,0.80226248780232634
186.80113636363637,3415,0.825,101.06042978598835,0.90788619112530411
187.00071022727275,7313,1.0,7313.0,0.97176490332320342
187.20028409090907,2712,1.0,3394.7,0.99355743473826408
187.39985795454544,2923,0.3,3394.7,0.99593114041392405
187.5994318181818,2941,0.525,2923.0,0.99841400675805203
187.7990056818182,3050,0.275,58.45711280880978,0.99901740953093199
187.99857954545456,6437,1.0,6437.0,0.99930534778936786
188.19815340909093,2471,1.0,1909.3599999999997,0.99930534778936786
188.39772727272725,3020,0.35,6437.0,0.99760004055959706
188.59730113636363,6348,0.25,6348.0,0.9914722500620331
188.796875,3181,0.925,58.45711280880978,0.99272647025558136
188.99644886363637,3060,1.0,6348.0,0.99272647025558136
189.19602272727275,3246,0.45,3053.0,0.98319486193268413
189.39559659090907,3158,0.375,3246.0,0.98492757630666594
189.59517045454544,6709,0.625,6709.0,0.98699745857479926
189.7947443181818,2517,1.0,3007.4,0.99593114045288067
189.9943181818182,2702,0.1,2928.3999999999996,0.98319486211293983
190.19389204545456,2480,0.2,2700.278,0.95165182914856405
190.39346590909093,2501,0.1,2501.0,0.9352656549976297
190.59303977272725,6340,0.95,3161.85,0.97268943167444211
190.79261363636363,2326,0.175,2492.4527829999997,0.93152209301832767
190.9921875,2950,0.15,2492.4527829999997,0.8400382573168288
191.19176136363637,4823,0.95,259.300303921319,0.90049631019356569
191.39133522727275,2243,0.525,2978.0,0.9148616982510851
191.59090909090907,4649,0.425,259.300303921319,0.89533461070087927
191.79048295454544,1849,0.8,1849.0,0.87275264948806464
191.9900568181818,1710,0.0,1710.0,0.86027284588134456
192.1896306818182,5451,1.0,5451.0,0.93884831203547681
192.38920454545456,1614,1.0,1614.0,0.98062173421236987
192.58877840909093,1826,0.0,1826.0,0.93526565390613636
192.78835227272725,1326,0.0,1326.0,0.92143364581980047
192.98792613636363,1309,0.0,1309.0,0.90788619219535227
193.1875,1280,0.05,1280.0,0.78995494154473112
193.38707386363637,1704,0.35,1704.0,0.75954682714021171
193.58664772727275,1689,0.0,1689.0,0.67671824417435045
193.78622159090907,3695,0.65,3695.0,0.64490857435058524
193.98579545454544,2104,1.0,2104.0,0.82923580233035099
194.1853693181818,4852,0.425,4852.0,0.73168420773408327
194.3849431818182,1667,0.625,1667.0,0.65563807133903118
194.58451704545456,2475,0.15,2475.0,0.68705448529482949
194.78409090909093,6210,1.0,6210.0,0.85702707057065031
194.98366477272725,1796,0.875,1796.0,0.94227410849192228
195.18323863636363,2590,0.075,2590.0,0.94392946732652883
195.3828125,1736,0.175,1736.0,0.93152209415836607
195.58238636363637,1911,0.0,1911.0,0.93152209415836607
195.78196022727275,5941,0.95,5941.0,0.95165182958210437
195.98153409090907,2015,1.0,2015.0,0.95165182958210437
196.18110795454544,2417,0.05,2417.0,0.92559646804769691
196.3806818181818,3854,0.675,3854.0,0.92958874085728493
196.5802556818182,2124,0.7,2124.0,0.9633919679743399
196.77982954545456,3878,0.775,3878.0,0.95165182719763286
196.97940340909093,1338,0.925,1338.0,0.95449196450078866
197.17897727272725,1229,0.0,1229.0,0.95017951339520434
